area,majoraxislength,minoraxislength,eccentricity,convexarea,equivdiameter,extent,perimeter,roundness,aspectration,class,clusters
7017,157.158,58.306,0.929,7275,94.522,0.608,363.069,0.669,2.695,jasmine,0
6027,145.17,53.858,0.929,6149,87.6,0.486,325.769,0.714,2.695,jasmine,3
6625,152.591,56.61,0.929,6853,91.843,0.807,354.823,0.661,2.695,jasmine,0
7114,157.317,58.363,0.929,7274,95.173,0.507,359.345,0.692,2.695,jasmine,0
5741,141.344,52.437,0.929,5871,85.497,0.508,321.774,0.697,2.696,jasmine,3
5635,140.205,52.012,0.929,5753,84.704,0.512,319.406,0.694,2.696,jasmine,3
5960,144.46,53.584,0.929,6114,87.112,0.529,328.485,0.694,2.696,jasmine,3
5772,141.363,52.434,0.929,5884,85.727,0.62,317.17,0.721,2.696,jasmine,3
6109,146.236,54.241,0.929,6249,88.194,0.526,334.283,0.687,2.696,jasmine,3
6282,147.861,54.844,0.929,6469,89.434,0.541,340.501,0.681,2.696,jasmine,0
6478,150.176,55.702,0.929,6661,90.819,0.526,343.388,0.69,2.696,jasmine,0
5969,144.695,53.667,0.929,6143,87.178,0.712,331.311,0.683,2.696,jasmine,3
5918,143.677,53.289,0.929,6042,86.805,0.507,330.141,0.682,2.696,jasmine,3
5644,139.844,51.861,0.929,5736,84.771,0.533,314.493,0.717,2.697,jasmine,3
5687,140.845,52.228,0.929,5810,85.094,0.812,320.039,0.698,2.697,jasmine,3
6383,149.255,55.343,0.929,6554,90.15,0.652,340.375,0.692,2.697,jasmine,0
6115,146.361,54.267,0.929,6225,88.238,0.801,331.095,0.701,2.697,jasmine,3
5824,143.392,53.164,0.929,5960,86.112,0.762,324.876,0.693,2.697,jasmine,3
6346,149.247,55.329,0.929,6472,89.889,0.503,340.531,0.688,2.697,jasmine,0
6754,153.396,56.864,0.929,6887,92.733,0.835,346.378,0.707,2.698,jasmine,0
5564,139.083,51.555,0.929,5650,84.168,0.854,309.708,0.729,2.698,jasmine,3
5754,141.929,52.609,0.929,5899,85.593,0.525,320.621,0.703,2.698,jasmine,3
5630,140.727,52.162,0.929,5901,84.666,0.568,322.355,0.681,2.698,jasmine,3
5722,141.006,52.265,0.929,5845,85.355,0.792,322.751,0.69,2.698,jasmine,3
7014,156.142,57.873,0.929,7148,94.501,0.747,357.536,0.69,2.698,jasmine,0
5240,135.455,50.203,0.929,5392,81.681,0.487,314.915,0.664,2.698,jasmine,3
6395,149.054,55.243,0.929,6514,90.235,0.509,335.518,0.714,2.698,jasmine,0
5839,142.795,52.922,0.929,5947,86.223,0.844,319.565,0.719,2.698,jasmine,3
6021,146.075,54.135,0.929,6177,87.557,0.606,333.04,0.682,2.698,jasmine,3
6397,149.428,55.377,0.929,6539,90.249,0.56,338.492,0.702,2.698,jasmine,0
7376,161.845,59.978,0.929,7648,96.909,0.535,371.439,0.672,2.698,jasmine,0
6264,148.311,54.962,0.929,6492,89.306,0.492,344.201,0.664,2.698,jasmine,0
6750,154.13,57.112,0.929,6985,92.706,0.521,354.106,0.676,2.699,jasmine,0
6063,145.654,53.969,0.929,6181,87.862,0.837,329.268,0.703,2.699,jasmine,3
6271,148.797,55.131,0.929,6511,89.356,0.65,351.226,0.639,2.699,jasmine,0
5103,133.576,49.491,0.929,5225,80.606,0.503,303.611,0.696,2.699,jasmine,3
6055,145.914,54.061,0.929,6228,87.804,0.492,336.394,0.672,2.699,jasmine,3
5573,140.189,51.936,0.929,5713,84.236,0.608,322.164,0.675,2.699,jasmine,3
5171,134.088,49.674,0.929,5288,81.141,0.774,301.025,0.717,2.699,jasmine,3
5209,135.316,50.124,0.929,5371,81.439,0.553,310.331,0.68,2.7,jasmine,3
5437,137.854,51.059,0.929,5588,83.202,0.525,318.338,0.674,2.7,jasmine,3
5069,133.064,49.282,0.929,5171,80.337,0.8,303.142,0.693,2.7,jasmine,3
7262,159.625,59.118,0.929,7575,96.158,0.539,390.769,0.598,2.7,jasmine,0
7336,160.093,59.29,0.929,7526,96.646,0.556,366.436,0.687,2.7,jasmine,0
6741,152.792,56.585,0.929,6895,92.644,0.523,347.938,0.7,2.7,jasmine,0
4797,129.192,47.844,0.929,4909,78.152,0.542,292.436,0.705,2.7,jasmine,3
6867,155.394,57.546,0.929,7039,93.506,0.79,361.736,0.659,2.7,jasmine,0
5238,134.754,49.898,0.929,5323,81.665,0.513,300.892,0.727,2.701,jasmine,3
5501,137.808,51.028,0.929,5660,83.69,0.631,320.048,0.675,2.701,jasmine,3
6095,145.787,53.982,0.929,6200,88.093,0.509,333.922,0.687,2.701,jasmine,3
6894,154.77,57.308,0.929,7060,93.689,0.53,350.997,0.703,2.701,jasmine,0
4934,132.049,48.895,0.929,5094,79.26,0.527,306.213,0.661,2.701,jasmine,3
5669,141.106,52.249,0.929,5822,84.959,0.618,326.068,0.67,2.701,jasmine,3
6067,146.146,54.102,0.929,6205,87.891,0.586,332.668,0.689,2.701,jasmine,3
6473,150.68,55.779,0.929,6645,90.784,0.524,342.412,0.694,2.701,jasmine,0
6946,156.548,57.951,0.929,7141,94.042,0.487,361.503,0.668,2.701,jasmine,0
6196,147.59,54.634,0.929,6374,88.82,0.637,338.373,0.68,2.701,jasmine,0
5856,143.254,53.025,0.929,6028,86.349,0.629,326.076,0.692,2.702,jasmine,3
5912,143.888,53.256,0.929,6011,86.761,0.512,325.453,0.701,2.702,jasmine,3
7103,158.003,58.48,0.929,7349,95.099,0.654,371.281,0.648,2.702,jasmine,0
5377,136.835,50.643,0.929,5514,82.742,0.754,306.856,0.718,2.702,jasmine,3
6219,147.275,54.499,0.929,6358,88.985,0.735,335.19,0.696,2.702,jasmine,3
6105,146.843,54.333,0.929,6287,88.165,0.497,339.428,0.666,2.703,jasmine,3
6362,148.736,55.032,0.929,6586,90.002,0.517,353.354,0.64,2.703,jasmine,0
6034,145.248,53.739,0.929,6178,87.651,0.74,329.532,0.698,2.703,jasmine,3
5321,136.788,50.609,0.929,5449,82.31,0.741,312.678,0.684,2.703,jasmine,3
6290,148.747,55.033,0.929,6465,89.491,0.524,339.352,0.686,2.703,jasmine,0
5197,134.789,49.868,0.929,5349,81.345,0.502,307.142,0.692,2.703,jasmine,3
5724,141.27,52.266,0.929,5834,85.37,0.502,320.045,0.702,2.703,jasmine,3
6564,151.25,55.956,0.929,6710,91.42,0.603,342.923,0.701,2.703,jasmine,0
6254,147.892,54.711,0.929,6466,89.235,0.504,347.632,0.65,2.703,jasmine,0
6936,155.757,57.62,0.929,7075,93.974,0.675,352.474,0.702,2.703,jasmine,0
6203,147.702,54.639,0.929,6456,88.87,0.495,347.872,0.644,2.703,jasmine,0
7405,160.831,59.494,0.929,7636,97.1,0.564,368.198,0.686,2.703,jasmine,0
6492,150.486,55.666,0.929,6658,90.917,0.522,344.514,0.687,2.703,jasmine,0
5860,143.688,53.151,0.929,6034,86.378,0.572,327.689,0.686,2.703,jasmine,3
4498,125.573,46.45,0.929,4639,75.677,0.672,286.669,0.688,2.703,jasmine,3
6101,146.324,54.125,0.929,6290,88.136,0.706,337.323,0.674,2.703,jasmine,3
6083,145.717,53.895,0.929,6243,88.006,0.5,339.727,0.662,2.704,jasmine,3
6517,150.803,55.776,0.929,6650,91.092,0.77,345.452,0.686,2.704,jasmine,0
6521,150.852,55.793,0.929,6676,91.12,0.638,345.172,0.688,2.704,jasmine,0
6129,145.878,53.951,0.929,6221,88.338,0.517,326.935,0.721,2.704,jasmine,3
6071,146.17,54.059,0.929,6235,87.919,0.756,334.015,0.684,2.704,jasmine,3
6065,145.531,53.821,0.929,6219,87.876,0.583,333.892,0.684,2.704,jasmine,3
6586,151.561,56.048,0.929,6802,91.573,0.505,348.039,0.683,2.704,jasmine,0
6154,147.19,54.431,0.929,6326,88.518,0.501,336.171,0.684,2.704,jasmine,3
5464,138.522,51.224,0.929,5627,83.409,0.496,318.182,0.678,2.704,jasmine,3
5977,144.842,53.561,0.929,6077,87.236,0.488,329.242,0.693,2.704,jasmine,3
5496,139.461,51.571,0.929,5671,83.652,0.631,320.072,0.674,2.704,jasmine,3
4702,128.792,47.622,0.929,4853,77.374,0.71,291.143,0.697,2.704,jasmine,3
5975,144.857,53.562,0.929,6090,87.222,0.809,326.316,0.705,2.704,jasmine,3
5925,144.22,53.325,0.929,6061,86.856,0.528,325.673,0.702,2.705,jasmine,3
6031,145.788,53.905,0.929,6197,87.629,0.553,332.445,0.686,2.705,jasmine,3
6451,150.81,55.76,0.929,6641,90.629,0.512,343.851,0.686,2.705,jasmine,0
5130,134.632,49.778,0.929,5269,80.819,0.491,304.851,0.694,2.705,jasmine,3
6574,151.474,56.004,0.929,6715,91.489,0.502,342.474,0.704,2.705,jasmine,0
5554,140.097,51.797,0.929,5707,84.093,0.611,319.029,0.686,2.705,jasmine,3
5547,139.529,51.58,0.929,5675,84.04,0.51,316.817,0.694,2.705,jasmine,3
5976,144.723,53.498,0.929,6183,87.229,0.52,337.128,0.661,2.705,jasmine,3
6731,154.468,57.099,0.929,6924,92.575,0.495,354.309,0.674,2.705,jasmine,0
5154,134.067,49.556,0.929,5310,81.008,0.535,307.793,0.684,2.705,jasmine,3
4946,131.026,48.428,0.929,5044,79.356,0.743,294.376,0.717,2.706,jasmine,3
6123,146.653,54.203,0.929,6305,88.295,0.62,333.974,0.69,2.706,jasmine,3
6199,148.092,54.734,0.929,6403,88.841,0.573,343.675,0.66,2.706,jasmine,0
5854,143.852,53.166,0.929,6028,86.334,0.607,326.018,0.692,2.706,jasmine,3
5671,141.336,52.235,0.929,5841,84.974,0.57,322.057,0.687,2.706,jasmine,3
5611,140.39,51.883,0.929,5796,84.523,0.724,324.595,0.669,2.706,jasmine,3
5190,136.557,50.465,0.929,5487,81.29,0.528,312.027,0.67,2.706,jasmine,3
5742,142.712,52.738,0.929,5905,85.504,0.599,326.978,0.675,2.706,jasmine,3
6502,151.44,55.962,0.929,6702,90.987,0.61,347.935,0.675,2.706,jasmine,0
6602,152.375,56.306,0.929,6774,91.684,0.772,349.158,0.681,2.706,jasmine,0
5964,144.272,53.309,0.929,6095,87.141,0.731,322.784,0.719,2.706,jasmine,3
5320,136.584,50.468,0.929,5443,82.302,0.64,311.215,0.69,2.706,jasmine,3
4529,126.515,46.744,0.929,4649,75.937,0.805,285.08,0.7,2.707,jasmine,3
6320,150.382,55.56,0.929,6609,89.704,0.563,344.163,0.67,2.707,jasmine,0
6004,145.266,53.669,0.929,6175,87.433,0.541,328.319,0.7,2.707,jasmine,3
5612,140.676,51.972,0.929,5760,84.531,0.5,319.855,0.689,2.707,jasmine,3
6362,149.671,55.274,0.929,6523,90.002,0.701,338.572,0.697,2.708,jasmine,0
5502,139.212,51.408,0.929,5644,83.698,0.494,320.045,0.675,2.708,jasmine,3
6261,147.871,54.605,0.929,6376,89.285,0.658,334.669,0.702,2.708,jasmine,0
6690,153.381,56.638,0.929,6863,92.293,0.646,348.596,0.692,2.708,jasmine,0
5416,138.764,51.24,0.929,5627,83.041,0.638,329.261,0.628,2.708,jasmine,3
5781,141.732,52.335,0.929,5884,85.794,0.545,320.224,0.708,2.708,jasmine,3
5872,144.461,53.339,0.929,6089,86.467,0.5,332.762,0.666,2.708,jasmine,3
5975,145.406,53.679,0.929,6104,87.222,0.777,330.211,0.689,2.709,jasmine,3
6714,154.072,56.873,0.929,6945,92.458,0.652,351.639,0.682,2.709,jasmine,0
5075,134.672,49.711,0.929,5217,80.385,0.501,312.947,0.651,2.709,jasmine,3
5573,139.623,51.535,0.929,5738,84.236,0.584,319.064,0.688,2.709,jasmine,3
6277,148.527,54.818,0.929,6434,89.399,0.593,339.268,0.685,2.709,jasmine,0
6975,156.11,57.617,0.929,7148,94.238,0.503,358.252,0.683,2.709,jasmine,0
6223,147.689,54.507,0.929,6412,89.013,0.659,338.482,0.683,2.71,jasmine,0
6161,147.454,54.42,0.929,6342,88.569,0.506,336.922,0.682,2.71,jasmine,3
6417,150.121,55.403,0.929,6654,90.39,0.511,369.854,0.589,2.71,jasmine,0
6053,146.536,54.078,0.929,6277,87.789,0.544,338.549,0.664,2.71,jasmine,3
6577,152.144,56.147,0.929,6752,91.51,0.534,345.985,0.69,2.71,jasmine,0
6785,154.245,56.918,0.929,6948,92.946,0.641,353.501,0.682,2.71,jasmine,0
6366,149.533,55.179,0.929,6490,90.03,0.503,339.232,0.695,2.71,jasmine,0
6401,150.124,55.393,0.929,6556,90.277,0.751,339.126,0.699,2.71,jasmine,0
6104,146.248,53.961,0.929,6283,88.158,0.614,335.215,0.683,2.71,jasmine,3
5530,140.257,51.748,0.929,5763,83.911,0.516,317.785,0.688,2.71,jasmine,3
5385,137.438,50.707,0.929,5507,82.803,0.52,311.625,0.697,2.71,jasmine,3
5130,134.742,49.711,0.929,5275,80.819,0.497,308.456,0.678,2.711,jasmine,3
6056,145.394,53.641,0.929,6188,87.811,0.66,331.941,0.691,2.711,jasmine,3
5992,145.275,53.595,0.929,6134,87.346,0.771,330.327,0.69,2.711,jasmine,3
5980,146.83,54.168,0.929,6298,87.258,0.643,350.623,0.611,2.711,jasmine,0
6663,153.126,56.49,0.929,6919,92.106,0.689,362.92,0.636,2.711,jasmine,0
5876,143.389,52.897,0.929,5994,86.496,0.551,323.746,0.705,2.711,jasmine,3
5798,143.071,52.778,0.929,6017,85.92,0.614,330.649,0.666,2.711,jasmine,3
5736,142.28,52.485,0.929,5910,85.459,0.706,324.223,0.686,2.711,jasmine,3
6157,147.183,54.29,0.929,6308,88.54,0.713,334.445,0.692,2.711,jasmine,3
5732,142.437,52.538,0.929,6023,85.43,0.711,326.498,0.676,2.711,jasmine,3
5403,137.959,50.887,0.929,5540,82.942,0.56,313.589,0.69,2.711,jasmine,3
6273,148.498,54.773,0.929,6384,89.37,0.505,336.767,0.695,2.711,jasmine,0
7026,157.008,57.911,0.929,7186,94.582,0.542,355.867,0.697,2.711,jasmine,0
5353,137.614,50.756,0.929,5506,82.557,0.597,313.034,0.686,2.711,jasmine,3
6134,146.743,54.119,0.93,6287,88.374,0.747,335.463,0.685,2.711,jasmine,3
6239,147.459,54.381,0.93,6408,89.128,0.697,337.373,0.689,2.712,jasmine,0
6203,148.584,54.791,0.93,6394,88.87,0.708,339.879,0.675,2.712,jasmine,0
4818,129.659,47.81,0.93,4920,78.323,0.807,292.863,0.706,2.712,jasmine,3
5299,137.076,50.543,0.93,5437,82.139,0.567,309.726,0.694,2.712,jasmine,3
6580,152.817,56.343,0.93,6728,91.531,0.807,346.627,0.688,2.712,jasmine,0
6005,145.56,53.667,0.93,6226,87.44,0.502,339.601,0.654,2.712,jasmine,3
6091,146.78,54.117,0.93,6266,88.064,0.737,334.759,0.683,2.712,jasmine,3
6021,145.699,53.717,0.93,6186,87.557,0.578,329.037,0.699,2.712,jasmine,3
6014,145.094,53.492,0.93,6150,87.506,0.507,329.182,0.697,2.712,jasmine,3
5215,134.974,49.76,0.93,5352,81.486,0.583,309.321,0.685,2.713,jasmine,3
5875,143.634,52.951,0.93,6033,86.489,0.774,327.423,0.689,2.713,jasmine,3
6708,154.043,56.788,0.93,6939,92.417,0.643,360.15,0.65,2.713,jasmine,0
6362,150.06,55.318,0.93,6527,90.002,0.501,341.405,0.686,2.713,jasmine,0
6242,147.735,54.459,0.93,6397,89.149,0.619,336.406,0.693,2.713,jasmine,0
6135,146.616,54.043,0.93,6285,88.382,0.513,340.52,0.665,2.713,jasmine,3
5352,137.561,50.705,0.93,5469,82.549,0.793,309.957,0.7,2.713,jasmine,3
5040,132.957,49.006,0.93,5169,80.107,0.525,301.533,0.697,2.713,jasmine,3
7228,158.909,58.571,0.93,7426,95.932,0.686,362.299,0.692,2.713,jasmine,0
6092,146.011,53.817,0.93,6253,88.071,0.635,331.907,0.695,2.713,jasmine,3
6147,147.231,54.266,0.93,6293,88.468,0.69,331.972,0.701,2.713,jasmine,3
5027,133.539,49.218,0.93,5169,80.004,0.747,302.572,0.69,2.713,jasmine,3
6665,153.027,56.401,0.93,6814,92.12,0.693,348.05,0.691,2.713,jasmine,0
5771,143.58,52.918,0.93,5983,85.72,0.575,331.99,0.658,2.713,jasmine,3
5950,144.744,53.346,0.93,6142,87.039,0.521,328.667,0.692,2.713,jasmine,3
4646,127.764,47.086,0.93,4748,76.912,0.673,287.719,0.705,2.713,jasmine,3
5938,143.615,52.927,0.93,6034,86.951,0.587,322.711,0.717,2.713,jasmine,3
5843,144.095,53.103,0.93,6036,86.253,0.483,334.691,0.655,2.714,jasmine,3
5383,137.736,50.759,0.93,5514,82.788,0.495,313.609,0.688,2.714,jasmine,3
6165,146.643,54.038,0.93,6268,88.598,0.749,329.831,0.712,2.714,jasmine,3
6187,147.525,54.363,0.93,6352,88.755,0.495,342.44,0.663,2.714,jasmine,0
4916,131.414,48.425,0.93,5034,79.115,0.51,300.8,0.683,2.714,jasmine,3
6526,151.867,55.958,0.93,6747,91.155,0.79,348.512,0.675,2.714,jasmine,0
6259,148.093,54.566,0.93,6410,89.27,0.774,340.839,0.677,2.714,jasmine,0
6592,152.467,56.175,0.93,6741,91.614,0.557,344.363,0.699,2.714,jasmine,0
6196,147.758,54.439,0.93,6359,88.82,0.717,335.446,0.692,2.714,jasmine,3
5257,136.21,50.184,0.93,5392,81.813,0.735,309.957,0.688,2.714,jasmine,3
6111,146.701,54.048,0.93,6267,88.209,0.555,330.014,0.705,2.714,jasmine,3
5756,141.998,52.312,0.93,5873,85.608,0.505,320.757,0.703,2.714,jasmine,3
6274,148.972,54.882,0.93,6426,89.377,0.583,337.324,0.693,2.714,jasmine,0
5366,137.521,50.661,0.93,5511,82.657,0.626,313.547,0.686,2.715,jasmine,3
5586,140.263,51.661,0.93,5742,84.335,0.575,319.378,0.688,2.715,jasmine,3
6803,154.999,57.087,0.93,7019,93.069,0.503,359.905,0.66,2.715,jasmine,0
5774,142.814,52.595,0.93,5953,85.742,0.675,328.474,0.672,2.715,jasmine,3
4938,132.257,48.703,0.93,5091,79.292,0.558,302.541,0.678,2.716,jasmine,3
5258,136.393,50.223,0.93,5386,81.821,0.564,309.198,0.691,2.716,jasmine,3
6774,154.78,56.993,0.93,6938,92.87,0.796,354.483,0.677,2.716,jasmine,0
6472,150.52,55.424,0.93,6644,90.777,0.792,346.776,0.676,2.716,jasmine,0
5426,138.184,50.88,0.93,5560,83.118,0.614,314.432,0.69,2.716,jasmine,3
6262,148.773,54.779,0.93,6415,89.292,0.804,340.11,0.68,2.716,jasmine,0
6241,148.785,54.783,0.93,6427,89.142,0.576,338.647,0.684,2.716,jasmine,0
5477,139.168,51.24,0.93,5614,83.508,0.549,315.037,0.693,2.716,jasmine,3
6174,148.469,54.663,0.93,6417,88.662,0.596,345.784,0.649,2.716,jasmine,0
5471,139.352,51.306,0.93,5626,83.462,0.726,317.169,0.683,2.716,jasmine,3
5693,142.132,52.324,0.93,5869,85.138,0.546,323.373,0.684,2.716,jasmine,3
4951,131.662,48.469,0.93,5053,79.397,0.655,298.842,0.697,2.716,jasmine,3
5985,145.805,53.675,0.93,6147,87.295,0.495,330.731,0.688,2.716,jasmine,3
5684,142.066,52.298,0.93,5883,85.071,0.601,325.398,0.675,2.716,jasmine,3
5718,141.36,52.033,0.93,5857,85.325,0.501,323.021,0.689,2.717,jasmine,3
5305,137.016,50.427,0.93,5452,82.186,0.765,311.611,0.687,2.717,jasmine,3
7223,159.714,58.774,0.93,7390,95.899,0.546,360.804,0.697,2.717,jasmine,0
5610,140.389,51.661,0.93,5750,84.516,0.666,318.352,0.696,2.717,jasmine,3
5367,137.031,50.425,0.93,5467,82.665,0.776,309.816,0.703,2.718,jasmine,3
6507,151.778,55.851,0.93,6774,91.022,0.497,361.194,0.627,2.718,jasmine,0
6448,150.351,55.321,0.93,6632,90.608,0.568,349.218,0.664,2.718,jasmine,0
6590,152.308,56.035,0.93,6746,91.6,0.649,342.889,0.704,2.718,jasmine,0
5192,134.962,49.649,0.93,5425,81.306,0.488,315.444,0.656,2.718,jasmine,3
6526,151.449,55.712,0.93,6716,91.155,0.59,351.988,0.662,2.718,jasmine,0
7037,157.233,57.839,0.93,7245,94.656,0.512,360.666,0.68,2.718,jasmine,0
4754,130.077,47.844,0.93,4888,77.801,0.795,295.319,0.685,2.719,jasmine,3
4998,132.438,48.712,0.93,5120,79.772,0.65,300.091,0.697,2.719,jasmine,3
6082,146.018,53.704,0.93,6171,87.999,0.579,327.922,0.711,2.719,jasmine,3
5906,143.632,52.826,0.93,6053,86.717,0.71,327.209,0.693,2.719,jasmine,3
4754,130.187,47.88,0.93,5035,77.801,0.583,302.11,0.655,2.719,jasmine,3
7158,158.995,58.471,0.93,7380,95.466,0.492,363.82,0.68,2.719,jasmine,0
5695,141.997,52.22,0.93,5868,85.153,0.654,332.419,0.648,2.719,jasmine,3
6285,148.363,54.56,0.93,6444,89.456,0.502,336.709,0.697,2.719,jasmine,0
6531,151.558,55.734,0.93,6645,91.19,0.774,344.651,0.691,2.719,jasmine,0
6380,150.214,55.237,0.93,6556,90.129,0.503,343.25,0.68,2.719,jasmine,0
5535,140.109,51.521,0.93,5670,83.949,0.711,319.377,0.682,2.719,jasmine,3
5856,142.964,52.57,0.93,5956,86.349,0.515,321.706,0.711,2.719,jasmine,3
6255,148.837,54.727,0.93,6365,89.242,0.558,335.53,0.698,2.72,jasmine,0
6702,153.577,56.469,0.93,6871,92.376,0.534,351.096,0.683,2.72,jasmine,0
5381,138.332,50.859,0.93,5529,82.773,0.642,316.102,0.677,2.72,jasmine,3
5511,138.834,51.043,0.93,5653,83.766,0.614,316.334,0.692,2.72,jasmine,3
6109,146.989,54.041,0.93,6247,88.194,0.487,334.013,0.688,2.72,jasmine,3
6344,149.738,55.052,0.93,6545,89.875,0.574,340.277,0.689,2.72,jasmine,0
6497,151.971,55.87,0.93,6688,90.952,0.773,353.971,0.652,2.72,jasmine,0
6334,149.662,55.02,0.93,6499,89.804,0.548,340.128,0.688,2.72,jasmine,0
5278,136.405,50.144,0.93,5441,81.977,0.581,311.554,0.683,2.72,jasmine,3
6409,150.842,55.45,0.93,6622,90.334,0.518,347.921,0.665,2.72,jasmine,0
5217,135.584,49.841,0.93,5385,81.501,0.552,310.968,0.678,2.72,jasmine,3
5832,143.927,52.905,0.93,5996,86.172,0.579,327.689,0.683,2.72,jasmine,3
6551,152.34,55.994,0.93,6760,91.329,0.509,350.294,0.671,2.721,jasmine,0
6607,152.698,56.126,0.93,6770,91.719,0.671,349.968,0.678,2.721,jasmine,0
5693,141.049,51.843,0.93,5787,85.138,0.502,320.996,0.694,2.721,jasmine,3
5136,134.667,49.495,0.93,5283,80.866,0.622,307.179,0.684,2.721,jasmine,3
6445,151.073,55.52,0.93,6613,90.587,0.68,343.84,0.685,2.721,jasmine,0
5842,143.966,52.908,0.93,5992,86.245,0.504,327.147,0.686,2.721,jasmine,3
6435,150.019,55.132,0.93,6581,90.517,0.711,341.516,0.693,2.721,jasmine,0
5406,138.702,50.972,0.93,5575,82.965,0.508,314.659,0.686,2.721,jasmine,3
6055,147.156,54.077,0.93,6314,87.804,0.499,343.513,0.645,2.721,jasmine,0
6568,152.173,55.917,0.93,6720,91.447,0.497,348.263,0.681,2.721,jasmine,0
6392,149.784,55.034,0.93,6505,90.214,0.497,337.504,0.705,2.722,jasmine,0
5869,143.693,52.794,0.93,5995,86.444,0.516,322.432,0.709,2.722,jasmine,3
5176,136.995,50.332,0.93,5375,81.181,0.805,312.686,0.665,2.722,jasmine,3
5163,135.459,49.766,0.93,5348,81.079,0.553,309.934,0.675,2.722,jasmine,3
5927,144.608,53.126,0.93,6102,86.871,0.636,329.971,0.684,2.722,jasmine,3
6355,149.366,54.867,0.93,6480,89.952,0.673,337.265,0.702,2.722,jasmine,0
6866,155.964,57.287,0.93,6991,93.499,0.807,351.762,0.697,2.723,jasmine,0
6031,146.157,53.684,0.93,6187,87.629,0.688,332.701,0.685,2.723,jasmine,3
4640,127.752,46.924,0.93,4752,76.862,0.571,288.539,0.7,2.723,jasmine,3
5493,140.306,51.534,0.93,5681,83.63,0.757,317.276,0.686,2.723,jasmine,3
4609,127.218,46.726,0.93,4707,76.605,0.737,286.081,0.708,2.723,jasmine,3
6043,146.524,53.815,0.93,6284,87.717,0.541,345.612,0.636,2.723,jasmine,0
6361,149.243,54.813,0.93,6491,89.995,0.558,337.309,0.703,2.723,jasmine,0
5543,139.669,51.294,0.93,5678,84.009,0.511,318.116,0.688,2.723,jasmine,3
6362,150.333,55.208,0.93,6545,90.002,0.502,341.224,0.687,2.723,jasmine,0
5479,140.734,51.681,0.93,5731,83.523,0.502,323.788,0.657,2.723,jasmine,3
5379,137.99,50.673,0.93,5545,82.757,0.637,315.259,0.68,2.723,jasmine,3
5174,134.975,49.565,0.93,5321,81.165,0.642,307.493,0.688,2.723,jasmine,3
5783,142.813,52.442,0.93,5945,85.809,0.524,325.83,0.685,2.723,jasmine,3
5064,133.848,49.15,0.93,5188,80.297,0.589,302.101,0.697,2.723,jasmine,3
5959,144.586,53.091,0.93,6125,87.105,0.786,330.897,0.684,2.723,jasmine,3
5402,138.792,50.963,0.93,5554,82.934,0.496,319.258,0.666,2.723,jasmine,3
4917,131.904,48.432,0.93,5068,79.123,0.652,300.191,0.686,2.723,jasmine,3
6448,151.248,55.532,0.93,6632,90.608,0.681,346.76,0.674,2.724,jasmine,0
5847,144.293,52.978,0.93,6106,86.282,0.551,339.798,0.636,2.724,jasmine,3
6485,151.725,55.703,0.93,6631,90.868,0.551,342.51,0.695,2.724,jasmine,0
6435,151.142,55.489,0.93,6610,90.517,0.652,353.88,0.646,2.724,jasmine,0
5535,139.763,51.309,0.93,5653,83.949,0.557,315.607,0.698,2.724,jasmine,3
6367,149.973,55.056,0.93,6580,90.037,0.646,345.296,0.671,2.724,jasmine,0
4915,131.143,48.143,0.93,5008,79.107,0.819,291.324,0.728,2.724,jasmine,3
4460,125.98,46.246,0.93,4587,75.357,0.507,289.392,0.669,2.724,jasmine,3
6156,146.936,53.936,0.93,6303,88.533,0.534,336.334,0.684,2.724,jasmine,3
6001,145.671,53.471,0.93,6106,87.411,0.509,330.83,0.689,2.724,jasmine,3
6939,157.132,57.677,0.93,7167,93.995,0.602,357.933,0.681,2.724,jasmine,0
6929,156.594,57.479,0.93,7136,93.927,0.53,359.109,0.675,2.724,jasmine,0
5221,136.086,49.95,0.93,5451,81.533,0.541,325.755,0.618,2.724,jasmine,3
6066,145.855,53.534,0.93,6204,87.883,0.538,333.836,0.684,2.725,jasmine,3
6376,150.188,55.124,0.93,6598,90.101,0.615,345.544,0.671,2.725,jasmine,0
6161,147.613,54.177,0.93,6290,88.569,0.513,333.681,0.695,2.725,jasmine,3
5377,138.023,50.656,0.93,5512,82.742,0.617,312.538,0.692,2.725,jasmine,3
6481,151.288,55.524,0.93,6595,90.84,0.542,343.478,0.69,2.725,jasmine,0
6010,145.431,53.37,0.93,6167,87.477,0.492,332.492,0.683,2.725,jasmine,3
5833,143.983,52.838,0.93,6018,86.179,0.613,330.096,0.673,2.725,jasmine,3
6364,149.517,54.868,0.93,6488,90.016,0.552,336.481,0.706,2.725,jasmine,0
6338,150.258,55.137,0.93,6490,89.832,0.71,342.632,0.678,2.725,jasmine,0
7161,159.453,58.51,0.93,7412,95.486,0.681,376.599,0.634,2.725,jasmine,0
7106,157.786,57.895,0.93,7298,95.119,0.728,363.779,0.675,2.725,jasmine,0
6238,148.418,54.454,0.93,6454,89.121,0.494,344.755,0.66,2.726,jasmine,0
6607,153.119,56.178,0.93,6751,91.719,0.496,350.025,0.678,2.726,jasmine,0
6188,147.56,54.138,0.93,6404,88.763,0.565,339.657,0.674,2.726,jasmine,0
